"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","79","","CRUD notebook feature [ERROR cases]","","Create notebook with invalid data","","Create notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","2060","","CRUD notebook feature","","Create notebook and delete it","","Create notebook and delete it","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","180","","CRUD notebook feature [ERROR cases]","","Get notebooks with invalid query params","","Get notebooks with invalid query params","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","1820","","Notebook database feature","","Create notebook, update it and check is updated inside the database also","","Create notebook, update it and check is updated inside the database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","86","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid id","","Get notebook with invalid id","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:02 GMT 2023","1189","","CRUD notebook feature [ERROR cases]","","Delete notebook with invalid data","","Delete notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","125","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","165","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","1982","","CRUD notebook feature","","Create notebook and check is present inside the list","","Create notebook and check is present inside the list","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","151","","CRUD notebook feature [ERROR cases]","","Get notebook with invalid data","","Get notebook with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Feb 03 11:18:02 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","743","","CRUD notebook feature [ERROR cases]","","Create notebook and update it with invalid data","","Create notebook and update it with invalid data","  Create, read, update and delete notebooks with invalid data"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","1767","","CRUD notebook feature","","Create notebook and update it","","Create notebook and update it","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","1864","","Notebook database feature","","Create notebook, delete it and check is removed from database also","","Create notebook, delete it and check is removed from database also","  Create, read, update and delete notebooks and check database"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","200","","CRUD notebook feature","","Update existing notebook with id 2","","Update existing notebook with id 2","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","1838","","Notebook database feature","","Create notebook and check is present inside the database","","Create notebook and check is present inside the database","  Create, read, update and delete notebooks and check database"
"passed","Fri Feb 03 11:18:01 GMT 2023","Fri Feb 03 11:18:02 GMT 2023","1493","","CRUD notebook feature","","Create notebook and get it","","Create notebook and get it","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","126","","CRUD notebook feature","","Update existing notebook with id 1","","Update existing notebook with id 1","  Create, read, update and delete notebooks"
"passed","Fri Feb 03 11:18:03 GMT 2023","Fri Feb 03 11:18:03 GMT 2023","207","","CRUD notebook feature [ERROR cases]","","Create notebooks with same name","","Create notebooks with same name","  Create, read, update and delete notebooks with invalid data"
